9.81,-0.076789
9.77,-0.076789
9.75,-0.076789
9.81,-0.078893
9.77,-0.082049
9.81,-0.082049
9.77,-0.082049
9.79,-0.082049
9.82,-0.085204
9.79,-0.076789
9.81,-0.069426
9.81,-0.062063
9.81,-0.054699
9.79,-0.04418
9.81,-0.04418
9.77,-0.04418
9.77,-0.04418
9.79,-0.041024
9.94,-0.038921
9.79,-0.032609
9.75,-0.023142
9.77,-0.014727
9.77,-0.00526
9.77,0.009467
9.81,0.02472
9.79,0.039973
9.73,0.055225
9.81,0.070478
9.81,0.082575
9.77,0.091517
9.82,0.097828
9.69,0.106769
9.77,0.113081
9.84,0.115711
9.77,0.118341
9.86,0.121496
9.81,0.121496
9.77,0.124126
9.81,0.126756
9.81,0.129386
9.84,0.135697
9.77,0.144639
9.84,0.15095
9.82,0.157262
9.82,0.163047
9.81,0.166203
9.82,0.168833
9.82,0.168833
9.81,0.168833
9.82,0.168833
9.81,0.168833
9.79,0.162521
9.79,0.159892
9.79,0.159892
9.79,0.159892
9.81,0.162521
9.81,0.171463
9.81,0.180404
9.82,0.186716
9.79,0.193027
9.77,0.199339
9.81,0.201969
9.81,0.20828
9.81,0.214066
9.82,0.220377
9.79,0.223007
9.79,0.226163
9.79,0.228793
9.79,0.235105
9.81,0.241416
9.81,0.250358
9.79,0.259299
9.79,0.26824
9.79,0.274026
9.79,0.277182
9.81,0.277182
9.77,0.277182
9.79,0.27087
9.81,0.264559
9.79,0.258247
9.81,0.249306
9.82,0.240364
9.79,0.234053
9.77,0.225111
9.77,0.21617
9.77,0.210384
9.75,0.201443
9.77,0.192501
9.81,0.183034
9.79,0.177248
9.79,0.170937
9.71,0.164625
9.77,0.161995
9.86,0.161995
9.81,0.161995
9.81,0.169359
9.79,0.179878
9.79,0.179878
9.77,0.179878
9.79,0.182508
9.79,0.1783
9.81,0.179878
9.81,0.192501
9.84,0.201443
9.77,0.207228
9.84,0.21617
9.81,0.219326
9.75,0.21617
9.81,0.219326
9.79,0.228267
9.88,0.226689
9.77,0.225111
9.77,0.226689
9.81,0.231423
9.79,0.233001
9.75,0.239312
9.81,0.248254
9.77,0.257195
9.81,0.266137
9.79,0.271922
9.81,0.28139
9.79,0.287175
9.81,0.296117
9.79,0.291909
9.77,0.288227
9.81,0.280338
9.77,0.27613
9.79,0.271922
9.79,0.275078
9.79,0.277708
9.79,0.28402
9.73,0.286649
9.81,0.289279
9.81,0.295591
9.81,0.301902
9.77,0.308214
9.86,0.314
9.81,0.314
9.69,0.302954
9.9,0.291909
9.63,0.28139
9.92,0.270344
9.79,0.261929
9.81,0.261929
9.84,0.261929
9.79,0.261929
9.88,0.261929
9.73,0.261929
9.86,0.264559
9.81,0.27087
9.77,0.277182
9.82,0.282968
9.84,0.289279
9.75,0.289279
9.79,0.286649
9.82,0.280338
9.77,0.274026
9.79,0.26824
9.81,0.265085
9.73,0.262455
9.77,0.262455
9.84,0.262455
9.79,0.265085
9.77,0.26824
9.82,0.27087
9.77,0.2735
9.82,0.284545
9.81,0.292961
9.79,0.301377
9.79,0.30611
9.79,0.310844
9.79,0.304532
9.82,0.301902
9.81,0.299273
9.77,0.296117
9.81,0.293487
9.79,0.290857
9.77,0.284545
9.81,0.278234
9.81,0.271922
9.79,0.266137
9.79,0.262981
9.81,0.257195
9.79,0.250884
9.79,0.248254
9.77,0.245098
9.82,0.245098
9.82,0.245098
9.81,0.242468
9.79,0.236156
9.79,0.230371
9.82,0.221429
9.81,0.215118
9.81,0.212488
9.79,0.212488
9.77,0.209332
9.79,0.209332
9.81,0.206702
9.81,0.204073
9.75,0.201443
9.79,0.204073
9.79,0.204073
9.81,0.206702
9.81,0.213014
9.79,0.221955
9.82,0.228267
9.79,0.230897
9.79,0.233527
9.75,0.230897
9.77,0.224585
9.67,0.215644
9.73,0.209332
9.82,0.203021
9.82,0.197235
9.79,0.190923
9.82,0.188294
9.81,0.185138
9.79,0.185138
9.75,0.188294
9.67,0.190923
9.77,0.197235
9.81,0.203021
9.79,0.206176
9.77,0.208806
9.79,0.215118
9.79,0.215118
9.81,0.204073
9.77,0.195657
9.77,0.187242
9.79,0.179352
9.81,0.174093
9.73,0.180404
9.81,0.183034
9.81,0.18619
9.81,0.18619
9.82,0.18619
9.81,0.18619
9.81,0.18882
9.79,0.191449
9.81,0.191449
9.84,0.194079
9.81,0.190397
9.82,0.190397
9.82,0.190397
9.79,0.18619
9.81,0.1783
9.75,0.1783
9.82,0.170937
9.81,0.160418
9.77,0.157788
9.81,0.155158
9.67,0.152528
9.67,0.152528
9.81,0.155158
9.71,0.157788
9.82,0.160418
9.77,0.163047
9.81,0.166203
9.81,0.168833
9.79,0.171463
9.86,0.177774
9.73,0.180404
9.77,0.180404
9.84,0.177774
9.88,0.175144
9.81,0.172515
9.73,0.172515
9.71,0.172515
9.81,0.175144
9.79,0.177774
9.88,0.177774
9.75,0.177774
9.82,0.177774
9.82,0.175144
9.73,0.172515
9.82,0.169359
9.82,0.166729
9.82,0.164099
9.75,0.164099
9.81,0.170411
9.77,0.179352
9.81,0.188294
9.81,0.197235
9.81,0.206176
9.77,0.206176
9.81,0.203021
9.79,0.197235
9.77,0.194079
9.82,0.188294
9.79,0.188294
9.77,0.184086
9.81,0.186716
9.81,0.186716
9.77,0.189346
9.81,0.192501
9.82,0.189346
9.75,0.181982
9.81,0.171463
9.84,0.164099
9.77,0.15358
9.82,0.15621
9.79,0.159366
9.82,0.165151
9.81,0.171463
9.81,0.177774
9.79,0.180404
9.79,0.186716
9.82,0.193027
9.79,0.195657
9.81,0.198287
9.77,0.201443
9.81,0.197235
9.79,0.193027
9.82,0.18882
9.82,0.190397
9.79,0.195131
9.79,0.204073
9.79,0.213014
9.79,0.225111
9.81,0.234053
9.81,0.237208
9.75,0.239838
9.79,0.242468
9.79,0.239838
9.77,0.233527
9.82,0.230897
9.79,0.228267
9.77,0.225111
9.79,0.222481
9.79,0.212488
9.79,0.198287
9.79,0.184612
9.81,0.170937
9.77,0.160418
9.75,0.157788
9.79,0.157788
9.77,0.157788
9.84,0.157788
9.77,0.165151
9.81,0.168307
9.77,0.174093
9.82,0.180404
9.79,0.186716
9.75,0.182508
9.81,0.182508
9.81,0.179878
9.79,0.177248
9.82,0.174093
9.84,0.174093
9.77,0.174093
9.92,0.177248
9.71,0.183034
9.88,0.18619
9.73,0.18882
9.69,0.18882
9.79,0.18619
9.81,0.179878
9.73,0.177248
9.86,0.181456
9.82,0.18882
9.79,0.196183
9.88,0.204073
9.86,0.211436
9.71,0.211436
9.79,0.211436
9.75,0.211436
9.77,0.208806
9.79,0.206176
9.81,0.206176
9.75,0.21617
9.82,0.224059
9.79,0.237734
9.75,0.25141
9.77,0.261929
9.79,0.261929
9.81,0.26824
9.79,0.274026
9.86,0.280338
9.77,0.282968
9.75,0.286123
9.81,0.286123
9.81,0.282968
9.82,0.282968
9.82,0.282968
9.82,0.282968
9.73,0.282968
9.82,0.282968
9.77,0.280338
9.73,0.280338
9.82,0.288227
9.71,0.288227
9.81,0.291909
9.81,0.296117
9.82,0.293487
9.79,0.286123
9.77,0.286123
9.79,0.281916
9.75,0.282968
9.79,0.291909
9.77,0.298221
9.81,0.304532
9.82,0.310844
9.77,0.310844
9.79,0.310844
9.77,0.310844
9.82,0.308214
9.79,0.305058
9.79,0.302428
9.82,0.296117
9.79,0.290331
9.79,0.287175
9.81,0.28139
9.79,0.275078
9.77,0.268766
9.82,0.262455
9.81,0.253513
9.84,0.250884
9.81,0.248254
9.84,0.245098
9.79,0.242468
9.82,0.242468
9.77,0.236156
9.82,0.230371
9.75,0.227215
9.84,0.224585
9.73,0.221955
9.82,0.219326
9.81,0.21617
9.71,0.21617
9.84,0.21617
9.81,0.21617
9.77,0.219326
9.81,0.221955
9.75,0.219326
9.79,0.213014
9.77,0.206702
9.77,0.200391
9.77,0.194079
9.81,0.194079
9.81,0.197235
9.77,0.203021
9.81,0.212488
9.77,0.227215
9.82,0.239838
9.77,0.257721
9.81,0.272974
9.81,0.284545
9.79,0.296117
9.75,0.301377
9.77,0.299799
9.92,0.301377
9.75,0.302428
9.81,0.301377
9.81,0.307162
9.79,0.313474
9.82,0.319785
9.77,0.326097
9.81,0.326097
9.81,0.326097
9.81,0.326097
9.79,0.322941
9.79,0.322941
9.81,0.326097
9.79,0.328727
9.82,0.335039
9.79,0.340824
9.77,0.347136
9.75,0.353448
9.77,0.359759
9.75,0.359759
9.77,0.359759
9.84,0.357129
9.82,0.353974
9.81,0.348188
9.79,0.345032
9.75,0.342402
9.82,0.339772
9.75,0.333461
9.79,0.330831
9.75,0.328201
9.81,0.317682
9.84,0.304532
9.77,0.294013
9.81,0.28402
9.77,0.27613
9.79,0.27613
9.79,0.282442
9.79,0.291383
9.75,0.300325
9.82,0.312948
9.71,0.328201
9.77,0.340298
9.79,0.35187
9.82,0.363967
9.77,0.370279
9.81,0.372909
9.84,0.375538
9.75,0.371331
9.82,0.367123
9.81,0.362915
9.81,0.361863
9.79,0.360285
9.81,0.362915
9.81,0.362915
9.81,0.362915
9.77,0.360285
9.79,0.357655
9.79,0.355026
9.79,0.360811
9.81,0.363967
9.79,0.359759
9.82,0.35187
9.82,0.348188
9.81,0.337668
9.81,0.330305
9.77,0.330305
9.75,0.332935
9.79,0.332935
9.79,0.332935
9.77,0.332935
9.79,0.332935
9.81,0.330305
9.81,0.327149
9.81,0.324519
9.79,0.321889
9.81,0.319259
9.77,0.316104
9.81,0.313474
9.75,0.310844
9.81,0.304532
9.81,0.298221
9.81,0.290857
9.81,0.282968
9.77,0.272974
9.75,0.265085
9.77,0.261403
9.81,0.258247
9.81,0.255617
9.81,0.255617
9.79,0.255617
9.82,0.252987
9.82,0.250358
9.71,0.247202
9.79,0.247202
9.56,0.250358
9.77,0.252987
9.82,0.259299
9.75,0.261929
9.77,0.261929
9.79,0.259299
9.82,0.259299
9.79,0.259299
9.79,0.261929
9.77,0.264559
9.79,0.267189
9.79,0.267189
9.84,0.264559
9.77,0.261929
9.79,0.255617
9.84,0.246676
9.81,0.237734
9.81,0.231423
9.81,0.225111
9.77,0.225111
9.79,0.221429
9.79,0.217222
9.77,0.213014
9.75,0.205124
9.79,0.195131
9.79,0.18882
9.81,0.182508
9.79,0.176196
9.79,0.170411
9.79,0.167255
9.79,0.164625
9.81,0.164625
9.79,0.154106
9.73,0.150424
9.81,0.142535
9.75,0.135171
9.79,0.124652
9.79,0.124652
9.81,0.122022
9.81,0.119392
9.79,0.119392
9.81,0.122022
9.81,0.124652
9.82,0.127282
9.81,0.130438
9.79,0.136223
9.82,0.142535
9.79,0.151476
9.81,0.163047
9.79,0.175144
9.81,0.184086
9.77,0.196183
9.82,0.202495
9.79,0.205124
9.81,0.20828
9.79,0.205124
9.77,0.196183
9.79,0.190397
9.77,0.184086
9.79,0.177774
9.81,0.175144
9.81,0.175144
9.82,0.175144
9.79,0.175144
9.81,0.175144
9.79,0.177774
9.79,0.177774
9.79,0.180404
9.84,0.183034
9.79,0.18619
9.82,0.18882
9.82,0.18882
9.81,0.18619
9.84,0.183034
9.77,0.180404
9.82,0.174093
9.77,0.171463
9.81,0.168833
9.79,0.162521
9.79,0.15621
9.77,0.150424
9.84,0.144113
9.75,0.135171
9.75,0.132542
9.84,0.129386
9.79,0.129386
9.82,0.132542
9.82,0.141483
9.81,0.144113
9.79,0.146742
9.79,0.144639
9.82,0.133593
9.79,0.119918
9.79,0.108873
9.82,0.095198
9.79,0.086257
9.82,0.086257
9.79,0.086257
9.79,0.086257
9.79,0.092569
9.81,0.098354
9.79,0.10151
9.79,0.10414
9.81,0.117815
9.81,0.12623
9.81,0.134119
9.81,0.14832
9.79,0.165151
9.77,0.174093
9.82,0.192501
9.73,0.21354
9.81,0.231423
9.84,0.249306
9.77,0.264559
9.82,0.265085
9.75,0.271396
9.81,0.271396
9.79,0.265085
9.81,0.259299
9.79,0.261403
9.82,0.250358
9.79,0.241942
9.81,0.237208
9.81,0.228793
9.79,0.220377
9.81,0.220377
9.81,0.220377
9.77,0.223007
9.84,0.232475
9.79,0.241416
9.75,0.244046
9.77,0.246676
9.81,0.236156
9.82,0.226163
9.81,0.215644
9.82,0.205124
9.77,0.195131
9.77,0.195131
9.79,0.192501
9.81,0.189346
9.77,0.192501
9.79,0.202495
9.81,0.213014
9.75,0.219326
9.79,0.225111
9.81,0.228267
9.81,0.224059
9.79,0.21617
9.82,0.226689
9.82,0.237208
9.75,0.247202
9.79,0.257721
9.81,0.27087
9.79,0.27087
9.81,0.27087
9.81,0.260351
9.81,0.252987
9.75,0.252987
9.82,0.250358
9.81,0.237208
9.77,0.244572
9.82,0.24878
9.77,0.23826
9.77,0.230897
9.81,0.233527
9.79,0.226163
9.79,0.218274
9.77,0.218274
9.82,0.215644
9.79,0.213014
9.81,0.210384
9.82,0.204073
9.81,0.197761
9.79,0.191449
9.81,0.18882
9.81,0.18619
9.79,0.18619
9.81,0.18619
9.77,0.18882
9.81,0.18882
9.79,0.18882
9.82,0.18882
9.77,0.18882
9.79,0.18882
9.75,0.18882
9.92,0.18882
9.84,0.18882
9.84,0.191449
9.79,0.194079
10.05,0.194079
9.86,0.194079
9.86,0.194079
9.75,0.191449
9.82,0.18882
9.81,0.18619
9.81,0.183034
9.79,0.180404
9.82,0.177774
9.75,0.171463
9.81,0.168833
9.79,0.166203
9.77,0.166203
9.77,0.172515
9.82,0.181456
9.82,0.193027
9.79,0.204599
9.82,0.21354
9.82,0.21617
9.81,0.219326
9.79,0.219326
9.82,0.219326
9.81,0.21617
9.81,0.21354
9.81,0.21091
9.77,0.21091
9.81,0.21091
9.79,0.21354
9.82,0.21617
9.81,0.21617
9.81,0.224059
9.77,0.228267
9.79,0.23563
9.81,0.24615
9.81,0.259299
9.79,0.261929
9.79,0.27087
9.79,0.2735
9.81,0.2735
9.77,0.27087
9.79,0.26824
9.81,0.265085
9.81,0.262455
9.81,0.259825
9.79,0.262455
9.75,0.265085
9.79,0.26824
9.81,0.277182
9.81,0.289279
9.79,0.301902
9.82,0.314
9.79,0.322941
9.79,0.331883
9.82,0.338194
9.81,0.34661
9.82,0.355026
9.77,0.359759
9.84,0.358181
9.81,0.357129
9.81,0.350818
9.81,0.338194
9.81,0.326097
9.81,0.317156
9.77,0.308214
9.79,0.296117
9.75,0.287175
9.82,0.278234
9.77,0.269292
9.67,0.257721
9.86,0.24878
9.73,0.250358
9.69,0.254039
9.69,0.255617
9.84,0.257195
9.88,0.255617
9.82,0.246676
9.79,0.234053
9.79,0.225111
9.84,0.21617
9.79,0.210384
9.81,0.204073
9.82,0.201443
9.79,0.205124
9.79,0.213014
9.82,0.217222
9.81,0.218274
9.84,0.219852
9.82,0.21354
9.77,0.204599
9.79,0.195657
9.82,0.189346
9.75,0.183034
9.81,0.177248
9.79,0.170937
9.77,0.164625
9.79,0.158314
9.81,0.149372
9.79,0.140431
9.77,0.134119
9.81,0.142009
9.81,0.146217
9.79,0.146217
9.88,0.143061
9.79,0.15095
9.77,0.14832
9.81,0.14832
9.77,0.155684
9.82,0.166203
9.82,0.166203
9.79,0.166203
9.81,0.166203
9.84,0.166203
9.77,0.166203
9.79,0.163047
9.81,0.160418
9.79,0.157788
9.82,0.148846
9.79,0.139905
9.81,0.133593
9.82,0.127282
9.82,0.124652
9.79,0.124652
9.79,0.124652
9.82,0.122022
9.79,0.119392
9.79,0.113081
9.79,0.110451
9.82,0.10414
9.81,0.097828
9.77,0.091517
9.79,0.085205
9.79,0.07942
9.84,0.07942
9.81,0.085205
9.82,0.091517
9.81,0.100458
9.81,0.109399
9.81,0.115711
9.79,0.118341
9.81,0.124652
9.79,0.127282
9.77,0.133593
9.77,0.146217
9.79,0.158314
9.82,0.167255
9.75,0.176196
9.77,0.182508
9.82,0.182508
9.75,0.179878
9.81,0.179878
9.81,0.179878
9.81,0.179878
9.77,0.179878
9.84,0.18619
9.75,0.18882
9.79,0.191449
9.79,0.194079
9.71,0.197235
9.81,0.197235
9.84,0.194079
9.75,0.191449
9.82,0.18882
9.82,0.18619
9.77,0.183034
9.81,0.183034
9.81,0.183034
9.77,0.183034
9.84,0.183034
9.81,0.183034
9.77,0.18619
9.82,0.18882
9.81,0.195131
9.81,0.201443
9.82,0.210384
9.86,0.219326
9.79,0.228267
9.86,0.237208
9.77,0.24615
9.81,0.251935
9.82,0.255091
9.81,0.257721
9.79,0.257721
9.79,0.260351
9.75,0.262981
9.77,0.271922
9.79,0.28139
9.77,0.290331
9.67,0.299273
9.75,0.305058
9.94,0.305058
9.63,0.305058
9.81,0.305058
9.75,0.302428
9.81,0.302428
9.94,0.299799
9.81,0.293487
9.86,0.287175
9.81,0.275078
9.77,0.259825
9.81,0.247202
9.81,0.23826
9.75,0.229319
9.82,0.226689
9.79,0.220377
9.77,0.211436
9.82,0.199865
9.82,0.184612
9.82,0.169359
9.81,0.170937
9.79,0.175144
9.79,0.175144
9.81,0.185138
9.81,0.195657
9.92,0.188294
9.81,0.184086
9.86,0.184086
9.73,0.176196
9.81,0.168833
9.79,0.168833
9.75,0.166203
9.77,0.168833
9.82,0.171463
9.79,0.171463
9.84,0.168833
9.82,0.166203
9.81,0.159892
9.77,0.15358
9.84,0.147268
9.82,0.141483
9.82,0.135171
9.77,0.132542
9.81,0.12623
9.79,0.12623
9.81,0.12886
9.75,0.13149
9.79,0.12886
9.75,0.12886
9.82,0.122548
9.84,0.116237
9.77,0.10414
9.9,0.092569
9.79,0.080471
9.73,0.07153
9.84,0.059959
9.79,0.057329
9.81,0.057329
9.84,0.059959
9.79,0.062589
9.79,0.068374
9.81,0.066797
9.79,0.073108
9.79,0.07942
9.84,0.088361
9.79,0.100458
9.82,0.117289
9.82,0.12623
9.82,0.132542
9.81,0.135171
9.79,0.130964
9.79,0.126756
9.75,0.128334
9.82,0.129386
9.84,0.134119
9.75,0.143061
9.79,0.152528
9.79,0.158314
9.81,0.164625
9.81,0.167255
9.81,0.173567
9.77,0.182508
9.81,0.18882
9.82,0.197761
9.82,0.206702
9.82,0.215644
9.84,0.221955
9.81,0.224585
9.81,0.220377
9.81,0.220377
9.79,0.207228
9.81,0.194079
9.75,0.184086
9.81,0.175144
9.81,0.168833
9.81,0.168833
9.81,0.166203
9.81,0.163047
9.73,0.163047
9.82,0.159366
9.79,0.159366
9.79,0.161995
9.82,0.168307
9.79,0.177248
9.82,0.18619
9.81,0.197761
9.81,0.209332
9.82,0.21091
9.75,0.209332
9.86,0.20828
9.75,0.204073
9.82,0.196183
9.65,0.196183
9.79,0.193553
9.79,0.187242
9.82,0.184612
9.79,0.184612
9.79,0.184612
9.84,0.187242
9.71,0.187242
9.81,0.184612
9.81,0.181982
9.73,0.17567
9.77,0.169359
9.82,0.166729
9.79,0.164099
9.82,0.161469
9.84,0.158314
9.79,0.155684
9.79,0.153054
9.82,0.153054
9.77,0.153054
9.81,0.155684
9.79,0.155684
9.81,0.155684
9.79,0.155684
9.82,0.155684
9.79,0.153054
9.79,0.150424
9.84,0.147268
9.82,0.138327
9.75,0.129386
9.77,0.126756
9.77,0.126756
9.79,0.126756
9.82,0.129386
9.81,0.132542
9.79,0.132542
9.77,0.132542
9.82,0.129386
9.79,0.129386
9.82,0.129386
9.81,0.129386
9.77,0.135697
9.77,0.144639
9.82,0.15095
9.77,0.159892
9.79,0.168833
9.84,0.171463
9.79,0.171463
9.79,0.171463
9.84,0.168833
9.73,0.166203
9.84,0.163047
9.77,0.160418
9.81,0.154106
9.81,0.14832
9.81,0.145165
9.79,0.142535
9.79,0.139905
9.81,0.137275
9.81,0.134119
9.82,0.128334
9.79,0.125178
9.75,0.122548
9.81,0.125178
9.81,0.122548
9.81,0.119918
9.79,0.110977
9.82,0.104666
9.81,0.095724
9.81,0.089413
9.82,0.083627
9.77,0.087309
9.79,0.088887
9.79,0.090465
9.79,0.094146
9.84,0.095724
9.77,0.07942
9.81,0.065219
9.81,0.051544
9.81,0.037869
9.77,0.02735
9.79,0.02735
9.84,0.030505
9.77,0.033135
9.81,0.035765
9.79,0.042076
9.79,0.048388
9.75,0.051018
9.82,0.053648
9.63,0.053648
9.63,0.051018
10.32,0.048388
10.09,0.052596
10.23,0.056277
9.94,0.053648
9.86,0.053648
9.86,0.053648
9.92,0.056277
9.86,0.059433
9.61,0.073108
9.9,0.080471
9.82,0.084679
9.77,0.078368
9.79,0.075738
9.77,0.069426
9.77,0.066797
9.81,0.066797
9.79,0.066797
9.79,0.064167
9.81,0.061537
9.77,0.058381
9.82,0.055751
9.96,0.04944
9.65,0.043654
9.82,0.040499
9.81,0.048388
9.75,0.052596
9.79,0.062589
9.79,0.076264
9.79,0.090465
9.81,0.093094
9.79,0.095724
9.79,0.095724
9.81,0.106243
9.81,0.116237
9.81,0.130438
9.79,0.146742
9.82,0.163047
9.77,0.166203
9.77,0.168833
9.81,0.168833
9.82,0.166203
9.77,0.170411
9.86,0.171463
9.77,0.173041
9.81,0.174093
9.77,0.1783
9.79,0.17567
9.81,0.17567
9.84,0.181982
9.77,0.188294
9.81,0.190923
9.82,0.190923
9.77,0.193553
9.82,0.190923
9.84,0.188294
9.82,0.188294
9.81,0.188294
9.81,0.185138
9.79,0.179352
9.79,0.176196
9.81,0.176196
9.81,0.179352
9.79,0.181982
9.77,0.188294
9.79,0.194079
9.79,0.197235
9.81,0.199865
9.77,0.208806
9.81,0.217748
9.79,0.226689
9.77,0.23563
9.82,0.244572
9.81,0.244572
9.82,0.244572
9.79,0.241942
9.81,0.239312
9.81,0.236156
9.77,0.239312
9.79,0.241942
9.79,0.244572
9.79,0.253513
9.79,0.259825
9.77,0.266137
9.81,0.271922
9.81,0.278234
9.82,0.284545
9.79,0.293487
9.81,0.299799
9.81,0.30611
9.79,0.315052
9.82,0.317682
9.79,0.323993
9.79,0.330305
9.79,0.328727
9.79,0.324519
9.82,0.320311
9.77,0.312948
9.81,0.30874
9.77,0.31137
9.81,0.31137
9.79,0.31137
9.81,0.31137
9.79,0.30874
9.79,0.30874
9.81,0.315052
9.81,0.321363
9.81,0.327149
9.81,0.333461
9.77,0.336091
9.81,0.339246
9.77,0.341876
9.82,0.348188
9.81,0.34661
9.81,0.345032
9.75,0.34398
9.79,0.345032
9.81,0.34398
9.79,0.34661
9.79,0.34924
9.82,0.34924
9.82,0.34924
9.79,0.35187
9.79,0.358181
9.81,0.364493
9.81,0.373435
9.82,0.379746
9.81,0.382376
9.84,0.385006
9.77,0.388162
9.79,0.385006
9.82,0.385006
9.77,0.377642
9.79,0.370279
9.77,0.362389
9.79,0.358181
9.84,0.353974
9.73,0.357129
9.79,0.362915
9.81,0.369227
9.77,0.375538
9.81,0.378168
9.84,0.380798
9.88,0.380798
9.77,0.383954
9.86,0.386584
9.81,0.392896
9.81,0.395526
9.81,0.395526
9.81,0.392896
9.84,0.392896
9.79,0.390266
9.77,0.383954
9.86,0.376064
9.84,0.371857
9.75,0.364493
9.82,0.357129
9.81,0.352922
9.73,0.352922
9.82,0.352922
9.77,0.352922
9.69,0.350292
9.96,0.352922
9.77,0.355552
9.96,0.355552
9.71,0.355552
9.79,0.358181
9.86,0.360811
9.79,0.367123
9.86,0.37922
9.79,0.393948
9.82,0.414987
9.73,0.43287
9.82,0.448123
9.81,0.457065
9.77,0.46285
9.81,0.466006
9.79,0.466006
9.86,0.468636
9.81,0.471266
9.81,0.473896
9.73,0.473896
9.75,0.477052
9.82,0.473896
9.77,0.471266
9.81,0.468636
9.84,0.468636
9.79,0.468636
9.81,0.474948
9.79,0.48389
